ny-mta;S94;S94: St. George - Staten Island Mall LTD;Main;8.77;1.28;40.575645,-74.16715,40.574007,-74.168683,40.576422,-74.16954,40.580095,-74.168403,40.585067,-74.166625,40.589224,-74.167125,40.590836,-74.165295,40.59254,-74.162974,40.595642,-74.161776,40.597681,-74.162199,40.602012,-74.163031,40.604462,-74.162229,40.607533,-74.162351,40.610084,-74.160172,40.612429,-74.159081,40.6147,-74.157439,40.616621,-74.156603,40.618987,-74.154435,40.620348,-74.152641,40.622619,-74.149609,40.625734,-74.148555,40.627754,-74.147989,40.629621,-74.147384,40.63103,-74.146901,40.630564,-74.144151,40.629698,-74.140853,40.630418,-74.139536,40.63165,-74.138155,40.632878,-74.136846,40.633744,-74.135853,40.632123,-74.132938,40.630954,-74.130779,40.631602,-74.125066,40.63264,-74.116408,40.637398,-74.1127,40.638274,-74.107736,40.64065,-74.095176,40.642907,-74.075745,40.643734,-74.073046
ny-mta;S93;S93: College of Staten Island - Bay Ridge LTD;Main;7.44;1.13;40.621917,-74.028796,40.619537,-74.029807,40.616714,-74.027208,40.604596,-74.069364,40.606709,-74.075617,40.608731,-74.088212,40.609731,-74.090733,40.612715,-74.099516,40.616078,-74.104545,40.613107,-74.123014,40.612624,-74.130404,40.612437,-74.13313,40.61226,-74.136465,40.611995,-74.138031,40.611473,-74.140616,40.61092,-74.143453,40.610517,-74.145451,40.610152,-74.147413,40.609763,-74.149364,40.608531,-74.153186
ny-mta;S91;S91: St. George - Staten Island Mall LTD;Main;8.7;1.28;40.575645,-74.16715,40.574007,-74.168683,40.576422,-74.16954,40.578247,-74.167369,40.578093,-74.163535,40.581512,-74.162571,40.584265,-74.16063,40.586159,-74.162561,40.588937,-74.160274,40.590685,-74.158604,40.589782,-74.156715,40.588544,-74.154516,40.586403,-74.150576,40.58562,-74.149008,40.589036,-74.145739,40.594529,-74.14291,40.596856,-74.141165,40.59848,-74.139966,40.60069,-74.139308,40.600908,-74.135988,40.601069,-74.134137,40.601268,-74.131476,40.603891,-74.131485,40.605374,-74.131633,40.610559,-74.13222,40.612308,-74.132204,40.612471,-74.129835,40.613042,-74.122229,40.616611,-74.102996,40.620931,-74.098008,40.626759,-74.091341,40.630279,-74.088817,40.637675,-74.076194,40.640614,-74.075665,40.643355,-74.073
ny-mta;S90;S90: St. George - Amazon;Main;7.75;1.28;40.643379,-74.074135,40.646592,-74.089208,40.644821,-74.096443,40.641451,-74.116263,40.640318,-74.130766,40.639823,-74.139586,40.637941,-74.145117,40.637041,-74.151108,40.637147,-74.160062,40.640133,-74.166126,40.635428,-74.16628,40.631901,-74.166412,40.62977,-74.166522,40.62766,-74.167776,40.627594,-74.172189,40.62647,-74.174864,40.627526,-74.18036,40.615291,-74.186935,40.618936,-74.185156
ny-mta;S86;S86: St. George - Oakwood LTD;Main;8.77;1.32;40.643368,-74.073326,40.637299,-74.076175,40.620135,-74.077269,40.61762,-74.081448,40.61498,-74.085133,40.60889,-74.09078,40.607187,-74.092384,40.605266,-74.09268,40.602935,-74.092738,40.601555,-74.092938,40.599703,-74.092042,40.598305,-74.092199,40.597132,-74.093353,40.596258,-74.095235,40.595224,-74.09761,40.594363,-74.099054,40.593064,-74.100711,40.59058,-74.10093,40.589089,-74.101839,40.587184,-74.103899,40.585168,-74.106279,40.583805,-74.107883,40.582282,-74.110271,40.581102,-74.112641,40.580404,-74.113691,40.578967,-74.115154,40.577638,-74.117819,40.576397,-74.118861,40.575164,-74.118783,40.574032,-74.116506,40.572521,-74.113739,40.571647,-74.112096,40.569622,-74.108371,40.568595,-74.10635,40.567866,-74.104787,40.567118,-74.103209,40.566395,-74.101718,40.565625,-74.100137,40.564526,-74.097864,40.563477,-74.098539,40.562271,-74.099624,40.561711,-74.100192,40.560057,-74.101683,40.561183,-74.10401,40.561983,-74.105429,40.562767,-74.106956,40.563704,-74.108833,40.564049,-74.110532,40.562631,-74.111545,40.561623,-74.112259,40.56023,-74.113153,40.557879,-74.113323,40.557215,-74.114598,40.555692,-74.116607,40.55342,-74.117339
ny-mta;S84;S84: St. George - Bricktown Mall LTD;Main;15.13;1.33;40.64323,-74.073714,40.637299,-74.076175,40.623531,-74.083199,40.613738,-74.087392,40.60889,-74.09078,40.575822,-74.120091,40.576202,-74.126064,40.561091,-74.162111,40.560645,-74.171275,40.561897,-74.172438,40.563064,-74.17567,40.563775,-74.177486,40.56518,-74.181085,40.565392,-74.183782,40.564356,-74.186377,40.562649,-74.191986,40.558578,-74.198122,40.556978,-74.199755,40.556689,-74.203998,40.557636,-74.207172,40.555902,-74.2133,40.554914,-74.213283,40.551184,-74.211828,40.549168,-74.211048,40.546671,-74.210048,40.543992,-74.209042,40.541806,-74.208114,40.541578,-74.210313,40.541444,-74.21519,40.541952,-74.217944,40.545378,-74.21929,40.548214,-74.220386,40.549712,-74.222255,40.548062,-74.226291,40.545251,-74.230926,40.54241,-74.236914,40.541255,-74.237601,40.539509,-74.237591,40.537961,-74.237373,40.536255,-74.237425,40.534544,-74.236109,40.532202,-74.239192,40.52948,-74.231061
ny-mta;S81;S81: St. George - Grant City LTD;Main;7.31;1.55;40.643133,-74.074001,40.637299,-74.076175,40.626764,-74.075789,40.618718,-74.069635,40.611925,-74.064632,40.605669,-74.060008,40.604363,-74.05905,40.602646,-74.057846,40.601008,-74.057728,40.600388,-74.059641,40.598594,-74.063665,40.590146,-74.066995,40.588357,-74.068825,40.586334,-74.070612,40.583476,-74.073534,40.582375,-74.074577,40.580155,-74.07694,40.579032,-74.078173,40.577919,-74.079482,40.576933,-74.081166,40.576037,-74.082752,40.574839,-74.084779,40.573994,-74.086252,40.571232,-74.090044,40.571202,-74.090898,40.572339,-74.092962,40.572957,-74.094191,40.574688,-74.097292,40.57548,-74.0986,40.577166,-74.100967,40.577699,-74.102611,40.577099,-74.10474,40.578782,-74.107439,40.579527,-74.108863,40.580952,-74.111446
ny-mta;S79;S79: Staten Island Mall - Bay Ridge;Main;13.75;1.84;40.622658,-74.028343,40.616714,-74.027208,40.604596,-74.069364,40.606709,-74.075617,40.598662,-74.081064,40.595557,-74.086167,40.586369,-74.092337,40.577699,-74.102611,40.57029,-74.110121,40.566858,-74.113582,40.56374,-74.116769,40.560209,-74.120441,40.556396,-74.12847,40.55218,-74.133575,40.542228,-74.146245,40.53454,-74.154361,40.544188,-74.165039,40.552799,-74.167964,40.560734,-74.171061,40.576422,-74.16954,40.580095,-74.168403,40.585067,-74.166625,40.583765,-74.161347
ny-mta;S78;S78: St. George - Bricktown Mall;Main;17.8;1.55;40.528346,-74.230218,40.527897,-74.239431,40.525086,-74.239329,40.521375,-74.239583,40.518555,-74.240365,40.515598,-74.24444,40.514835,-74.245743,40.513943,-74.247145,40.512479,-74.249967,40.510153,-74.248063,40.508896,-74.246881,40.504238,-74.245304,40.504403,-74.243602,40.504718,-74.241732,40.505398,-74.23832,40.506066,-74.235065,40.506616,-74.233144,40.507721,-74.229574,40.508479,-74.223919,40.508848,-74.221717,40.509506,-74.218281,40.511529,-74.210537,40.514224,-74.206334,40.516456,-74.20287,40.518341,-74.19983,40.519069,-74.196924,40.522434,-74.190069,40.523239,-74.187831,40.523864,-74.186222,40.526112,-74.179929,40.526681,-74.178254,40.526623,-74.174387,40.526571,-74.172639,40.526475,-74.168635,40.526966,-74.166834,40.527952,-74.164466,40.529426,-74.160937,40.530671,-74.158116,40.532274,-74.155706,40.534129,-74.154024,40.5356,-74.152275,40.536515,-74.151212,40.537571,-74.149984,40.539861,-74.147927,40.542586,-74.145566,40.545568,-74.142352,40.546558,-74.141026,40.548023,-74.139061,40.549747,-74.136899,40.551369,-74.134189,40.552493,-74.132806,40.553499,-74.131549,40.555135,-74.129482,40.556809,-74.127636,40.55801,-74.126335,40.5591,-74.12515,40.559391,-74.122577,40.560575,-74.119668,40.562298,-74.117828,40.564591,-74.11549,40.566683,-74.113387,40.567914,-74.112151,40.56862,-74.111454,40.570901,-74.109122,40.572257,-74.107785,40.573387,-74.106649,40.574722,-74.105309,40.576815,-74.103316,40.578249,-74.101942,40.579307,-74.10069,40.580313,-74.099417,40.581393,-74.098058,40.583297,-74.095663,40.584095,-74.094779,40.58541,-74.092998,40.586116,-74.092279,40.587827,-74.090773,40.589217,-74.089554,40.59125,-74.087864,40.592466,-74.087146,40.594539,-74.086274,40.596234,-74.085655,40.597909,-74.083446,40.598498,-74.08127,40.598406,-74.07912,40.598016,-74.076208,40.597517,-74.073941,40.598439,-74.072503,40.600359,-74.072091,40.601639,-74.072515,40.602749,-74.074123,40.60412,-74.076149,40.605714,-74.076558,40.607606,-74.07621,40.6098,-74.074304,40.611466,-74.071248,40.613978,-74.072297,40.615339,-74.073349,40.618421,-74.07543,40.620475,-74.077147,40.622319,-74.078338,40.624503,-74.079461,40.626381,-74.078046,40.629186,-74.079427,40.631797,-74.077315,40.633728,-74.076348,40.635811,-74.07573,40.637877,-74.075915,40.639512,-74.075477,40.640614,-74.075665,40.643555,-74.073184
ny-mta;S76;S76: St. George - Oakwood;Main;8.95;1.35;40.55342,-74.117249,40.555616,-74.116395,40.556995,-74.114911,40.558528,-74.113315,40.560351,-74.112916,40.561705,-74.111975,40.564194,-74.110115,40.563531,-74.108757,40.56266,-74.107035,40.561824,-74.105407,40.561188,-74.104301,40.559914,-74.101924,40.560793,-74.100856,40.561601,-74.100145,40.563084,-74.098812,40.564359,-74.09768,40.565954,-74.100533,40.566672,-74.102006,40.56742,-74.103566,40.568173,-74.105165,40.568821,-74.106638,40.570412,-74.109522,40.571469,-74.111491,40.572642,-74.113707,40.574105,-74.116546,40.57525,-74.118596,40.575927,-74.119378,40.576798,-74.118228,40.577944,-74.117215,40.579363,-74.11451,40.580481,-74.113353,40.581152,-74.11226,40.582242,-74.109888,40.584091,-74.107325,40.585561,-74.105592,40.587248,-74.103622,40.588965,-74.101749,40.59128,-74.100852,40.593578,-74.100074,40.594606,-74.098376,40.595474,-74.096858,40.596322,-74.094497,40.597221,-74.092946,40.598413,-74.0919,40.600183,-74.09151,40.602009,-74.091307,40.603486,-74.091147,40.605822,-74.090891,40.607445,-74.089593,40.608788,-74.088223,40.610909,-74.086061,40.612359,-74.085058,40.613883,-74.084703,40.614879,-74.084618,40.616223,-74.083115,40.61789,-74.080761,40.618676,-74.079634,40.619965,-74.077179,40.6216,-74.074036,40.622858,-74.072748,40.625914,-74.075064,40.627083,-74.075818,40.628477,-74.076382,40.629791,-74.076621,40.632084,-74.075799,40.633278,-74.075137,40.635811,-74.07573,40.637518,-74.075956,40.639512,-74.075477,40.640614,-74.075665,40.643483,-74.072927
ny-mta;S66;S66: St. George - Port Richmond;Main;7.4;2.43;40.640214,-74.130886,40.638743,-74.132956,40.63646,-74.134663,40.634994,-74.132822,40.633639,-74.129649,40.631109,-74.130592,40.62915,-74.130476,40.626456,-74.131328,40.624608,-74.131955,40.622865,-74.132193,40.620714,-74.131814,40.618213,-74.131416,40.616594,-74.131265,40.615538,-74.13117,40.612975,-74.130866,40.612471,-74.129835,40.612738,-74.12654,40.612897,-74.124494,40.613042,-74.122229,40.613306,-74.118905,40.613476,-74.116376,40.613735,-74.112945,40.614121,-74.111033,40.61486,-74.107562,40.61585,-74.104658,40.615529,-74.102941,40.614308,-74.101888,40.613358,-74.100531,40.612463,-74.098961,40.615556,-74.096408,40.616133,-74.095109,40.616895,-74.094103,40.618323,-74.093863,40.618563,-74.091142,40.619567,-74.090438,40.620106,-74.092794,40.61971,-74.094636,40.619819,-74.099368,40.620931,-74.098008,40.622212,-74.096432,40.624476,-74.093568,40.626759,-74.091341,40.630279,-74.088817,40.63248,-74.086809,40.634207,-74.085435,40.635624,-74.083859,40.637305,-74.080448,40.638187,-74.078339,40.637675,-74.076194,40.639512,-74.075477,40.640614,-74.075665,40.643355,-74.073
ny-mta;S61;S61: St. George - Staten Island Mall;Main;8.79;1.29;40.575645,-74.16715,40.574007,-74.168683,40.576422,-74.16954,40.578247,-74.167369,40.578093,-74.163535,40.581512,-74.162571,40.584265,-74.16063,40.586159,-74.162561,40.588937,-74.160274,40.590685,-74.158604,40.589782,-74.156715,40.588544,-74.154516,40.586403,-74.150576,40.58562,-74.149008,40.589036,-74.145739,40.594529,-74.14291,40.596856,-74.141165,40.59848,-74.139966,40.60069,-74.139308,40.600908,-74.135988,40.601069,-74.134137,40.601268,-74.131476,40.603891,-74.131485,40.605374,-74.131633,40.610559,-74.13222,40.612308,-74.132204,40.612471,-74.129835,40.612738,-74.12654,40.612897,-74.124494,40.613042,-74.122229,40.613306,-74.118905,40.613476,-74.116376,40.613735,-74.112945,40.614121,-74.111033,40.61486,-74.107562,40.61585,-74.104658,40.616611,-74.102996,40.617665,-74.101529,40.619819,-74.099368,40.620931,-74.098008,40.622212,-74.096432,40.624476,-74.093568,40.626759,-74.091341,40.630279,-74.088817,40.63248,-74.086809,40.634207,-74.085435,40.635624,-74.083859,40.637305,-74.080448,40.638187,-74.078339,40.637675,-74.076194,40.639512,-74.075477,40.640614,-74.075665,40.643355,-74.073
ny-mta;S59-tottenville;S59: Port Richmond - Tottenville;to Tottenville;14.76;1.35;40.640247,-74.130937,40.638743,-74.132956,40.63646,-74.134663,40.63473,-74.135754,40.632417,-74.137624,40.631528,-74.138634,40.630349,-74.139885,40.628637,-74.14187,40.62733,-74.142422,40.626014,-74.142974,40.62506,-74.144481,40.625024,-74.147046,40.624336,-74.149036,40.622224,-74.150328,40.620134,-74.153328,40.618288,-74.155597,40.616452,-74.156788,40.614809,-74.157578,40.61279,-74.159036,40.609936,-74.160418,40.607025,-74.162535,40.605719,-74.162449,40.604121,-74.162796,40.601378,-74.163365,40.600133,-74.163082,40.596999,-74.162512,40.595207,-74.162115,40.59314,-74.162856,40.590584,-74.166212,40.588623,-74.168058,40.584577,-74.166981,40.580016,-74.16853,40.576622,-74.169039,40.575645,-74.16715,40.571911,-74.167998,40.560645,-74.171275,40.559005,-74.169565,40.556676,-74.169104,40.554914,-74.168649,40.552063,-74.168009,40.550244,-74.167605,40.548857,-74.167375,40.547528,-74.166684,40.545092,-74.165753,40.544066,-74.1652,40.542948,-74.164003,40.541199,-74.162365,40.539604,-74.160868,40.53803,-74.159389,40.536964,-74.15839,40.535112,-74.155659,40.534119,-74.154156,40.531933,-74.156353,40.530442,-74.158917,40.529268,-74.161726,40.527836,-74.165297,40.526861,-74.167679,40.526677,-74.169581,40.526768,-74.172582,40.526852,-74.175229,40.526797,-74.178264,40.526056,-74.180688,40.523955,-74.186502,40.52312,-74.188649,40.522524,-74.190444,40.519247,-74.196959,40.518327,-74.200315,40.516802,-74.202702,40.514278,-74.206589,40.51189,-74.210275,40.509762,-74.217924,40.509054,-74.221357,40.508721,-74.223579,40.507871,-74.229898,40.506862,-74.232957,40.5063,-74.234779,40.505648,-74.238013,40.504846,-74.242024,40.504577,-74.243353,40.504308,-74.244701,40.503864,-74.246918,40.503178,-74.25011,40.502982,-74.251287,40.507484,-74.252016,40.508104,-74.249897,40.508943,-74.246909
ny-mta;S59-eltingville;S59: Port Richmond - Tottenville;to Eltingville;8.48;1.14;40.640247,-74.130937,40.638743,-74.132956,40.63646,-74.134663,40.63473,-74.135754,40.632417,-74.137624,40.631528,-74.138634,40.630349,-74.139885,40.628637,-74.14187,40.62733,-74.142422,40.626014,-74.142974,40.62506,-74.144481,40.625024,-74.147046,40.624336,-74.149036,40.622224,-74.150328,40.620134,-74.153328,40.618288,-74.155597,40.616452,-74.156788,40.614809,-74.157578,40.61279,-74.159036,40.609936,-74.160418,40.607025,-74.162535,40.605719,-74.162449,40.604121,-74.162796,40.601378,-74.163365,40.600133,-74.163082,40.596999,-74.162512,40.595207,-74.162115,40.59314,-74.162856,40.590584,-74.166212,40.588623,-74.168058,40.584577,-74.166981,40.580016,-74.16853,40.576622,-74.169039,40.575645,-74.16715,40.571911,-74.167998,40.560645,-74.171275,40.559005,-74.169565,40.556676,-74.169104,40.554914,-74.168649,40.552063,-74.168009,40.550244,-74.167605,40.548857,-74.167375,40.547528,-74.166684,40.545092,-74.165753,40.544066,-74.1652,40.542948,-74.164003,40.541199,-74.162365,40.539604,-74.160868,40.53803,-74.159389,40.536964,-74.15839,40.535112,-74.155659,40.534119,-74.154156
ny-mta;S56;S56: Huguenot - Staten Island Mall;Main;7.87;1.86;40.526999,-74.191352,40.52312,-74.188649,40.522524,-74.190444,40.519247,-74.196959,40.520454,-74.197455,40.521997,-74.198589,40.523002,-74.199325,40.525295,-74.200811,40.52718,-74.201324,40.529522,-74.202493,40.532735,-74.203136,40.534128,-74.203795,40.536728,-74.205033,40.539133,-74.206152,40.541707,-74.206603,40.542466,-74.201226,40.543643,-74.196718,40.545966,-74.192889,40.547543,-74.190407,40.55041,-74.187936,40.552354,-74.19086,40.554845,-74.193451,40.555974,-74.19462,40.557785,-74.196486,40.559141,-74.197252,40.561213,-74.194977,40.562504,-74.192186,40.564147,-74.186488,40.565227,-74.181514,40.563465,-74.17719,40.562807,-74.175,40.560931,-74.171352,40.570819,-74.169607,40.576422,-74.16954,40.578247,-74.167369,40.578093,-74.163535,40.581512,-74.162571,40.583753,-74.161413
ny-mta;S54;S54: West New Brighton - Eltingville;Main;10.62;1.4;40.533924,-74.154134,40.5356,-74.152275,40.536515,-74.151212,40.537571,-74.149984,40.539861,-74.147927,40.542676,-74.146084,40.545058,-74.14854,40.547411,-74.149822,40.549872,-74.150666,40.551887,-74.150538,40.553552,-74.151193,40.555681,-74.152216,40.557117,-74.152847,40.559697,-74.153996,40.561686,-74.154875,40.563968,-74.155575,40.566047,-74.153706,40.56699,-74.152587,40.568815,-74.150335,40.570486,-74.148319,40.571396,-74.147209,40.572037,-74.143805,40.572539,-74.139746,40.572927,-74.136482,40.573193,-74.134276,40.57367,-74.131991,40.574758,-74.128692,40.576212,-74.126992,40.577467,-74.12716,40.579709,-74.127388,40.581074,-74.128456,40.583109,-74.130591,40.587751,-74.13636,40.589058,-74.138471,40.592923,-74.134134,40.591517,-74.132512,40.592552,-74.130589,40.593099,-74.133898,40.594363,-74.135093,40.597245,-74.132625,40.59859,-74.130348,40.598342,-74.128154,40.598076,-74.125586,40.598993,-74.123273,40.602056,-74.120549,40.603299,-74.120569,40.604831,-74.120741,40.60667,-74.120845,40.608712,-74.121054,40.610497,-74.121388,40.612951,-74.122452,40.614544,-74.122517,40.615879,-74.123101,40.617273,-74.123503,40.619038,-74.123261,40.621293,-74.123751,40.622567,-74.1243,40.624636,-74.124678,40.626966,-74.125006,40.629154,-74.123257,40.631602,-74.124745,40.633742,-74.125859,40.634047,-74.122725,40.634264,-74.119979,40.6345,-74.117325,40.63686,-74.117441,40.63795,-74.11754,40.638243,-74.115277,40.641451,-74.116263,40.640208,-74.118016
ny-mta;S53;S53: Port Richmond - Bay Ridge;Main;8.47;1.54;40.640065,-74.130609,40.638743,-74.132956,40.63646,-74.134663,40.634994,-74.132822,40.633639,-74.129649,40.633841,-74.125398,40.634047,-74.122725,40.634264,-74.119979,40.6345,-74.117325,40.632768,-74.116922,40.630823,-74.11658,40.629042,-74.116271,40.626957,-74.115377,40.625522,-74.114636,40.623324,-74.113501,40.622282,-74.112577,40.620484,-74.10979,40.619515,-74.107501,40.618066,-74.105139,40.615625,-74.103042,40.614308,-74.101888,40.613358,-74.100531,40.612259,-74.09927,40.610378,-74.097613,40.608183,-74.09048,40.607706,-74.089568,40.606645,-74.087777,40.605776,-74.086303,40.605003,-74.084955,40.603626,-74.083527,40.60159,-74.081969,40.598498,-74.08127,40.598406,-74.07912,40.598016,-74.076208,40.597517,-74.073941,40.598439,-74.072503,40.598237,-74.072091,40.596787,-74.070098,40.59721,-74.068752,40.598013,-74.066383,40.598525,-74.06481,40.599189,-74.063759,40.616926,-74.027344,40.620732,-74.024776,40.621637,-74.026347,40.622647,-74.028537
ny-mta;S52;S52: St. George - Staten Island Univ. Hospital;Main;8.05;1.98;40.585602,-74.084709,40.583277,-74.084475,40.582274,-74.083961,40.581121,-74.081656,40.579436,-74.077418,40.582308,-74.074365,40.584319,-74.07228,40.586862,-74.069839,40.58802,-74.068842,40.590564,-74.066708,40.592832,-74.06901,40.592848,-74.070346,40.592465,-74.072621,40.591374,-74.074579,40.590604,-74.076605,40.592286,-74.077734,40.593734,-74.078668,40.594345,-74.077495,40.594881,-74.075879,40.595434,-74.074187,40.595922,-74.072716,40.597025,-74.070476,40.598571,-74.071822,40.601572,-74.071933,40.603262,-74.069327,40.604736,-74.068781,40.606905,-74.067173,40.609076,-74.069016,40.611287,-74.070913,40.613978,-74.072297,40.615339,-74.073349,40.618421,-74.07543,40.620475,-74.077147,40.622319,-74.078338,40.624503,-74.079461,40.626381,-74.078046,40.627359,-74.076676,40.628843,-74.079405,40.63062,-74.08163,40.632534,-74.083621,40.633974,-74.085579,40.634706,-74.086459,40.636096,-74.085225,40.637791,-74.086964,40.64014,-74.087075,40.641461,-74.086706,40.642399,-74.086498,40.64373,-74.084305,40.64571,-74.085746,40.645116,-74.084195,40.644717,-74.080703,40.643192,-74.079137,40.642337,-74.078441,40.641819,-74.077132,40.63955,-74.075825,40.640614,-74.075665,40.643722,-74.073104
ny-mta;S51;S51: St. George - Grant City;Main;7.4;1.55;40.581245,-74.11199,40.581943,-74.110041,40.580571,-74.107454,40.579554,-74.105575,40.578766,-74.103994,40.577697,-74.10198,40.575066,-74.098326,40.574051,-74.096488,40.572504,-74.093593,40.570823,-74.09053,40.572878,-74.087799,40.575173,-74.083821,40.576221,-74.082053,40.579436,-74.077418,40.582308,-74.074365,40.584319,-74.07228,40.586862,-74.069839,40.58802,-74.068842,40.59064,-74.066097,40.592341,-74.063934,40.595037,-74.062732,40.596027,-74.06192,40.599189,-74.063759,40.605104,-74.065048,40.606005,-74.063168,40.607702,-74.061254,40.608767,-74.062115,40.610387,-74.063307,40.611505,-74.064131,40.613999,-74.065902,40.615865,-74.067359,40.618444,-74.069242,40.621412,-74.071615,40.622858,-74.072748,40.625914,-74.075064,40.627083,-74.075818,40.628477,-74.076382,40.629791,-74.076621,40.632084,-74.075799,40.633278,-74.075137,40.635811,-74.07573,40.637518,-74.075956,40.639512,-74.075477,40.640614,-74.075665,40.643483,-74.072927
ny-mta;S48;S48: St. George - Mariners Harbor;Main;6.74;1.31;40.639326,-74.17119,40.640708,-74.170287,40.640585,-74.167256,40.640133,-74.166126,40.635428,-74.16628,40.631901,-74.166412,40.62977,-74.166522,40.627114,-74.16596,40.626756,-74.163492,40.626466,-74.160775,40.625972,-74.156804,40.625433,-74.15241,40.625277,-74.150941,40.624967,-74.148422,40.624908,-74.145244,40.624548,-74.141418,40.62426,-74.139166,40.624171,-74.137473,40.625423,-74.135134,40.626309,-74.13301,40.626273,-74.130921,40.626591,-74.128378,40.627015,-74.125302,40.627192,-74.123741,40.627727,-74.12129,40.628578,-74.119159,40.628858,-74.116321,40.629204,-74.113461,40.629678,-74.110893,40.630043,-74.108916,40.630363,-74.107072,40.630899,-74.102342,40.631203,-74.10012,40.63135,-74.099115,40.631591,-74.095588,40.631089,-74.092932,40.630411,-74.089397,40.63248,-74.086809,40.634207,-74.085435,40.635624,-74.083859,40.637305,-74.080448,40.638187,-74.078339,40.637675,-74.076194,40.639512,-74.075477,40.640614,-74.075665,40.643571,-74.073149
ny-mta;S46;S46: St. George - West Shore Plaza;Main;8.47;1.23;40.601885,-74.191752,40.60248,-74.184125,40.60819,-74.178743,40.612963,-74.174739,40.616076,-74.172344,40.621644,-74.16832,40.624197,-74.167232,40.627571,-74.165353,40.630585,-74.165234,40.632007,-74.165169,40.631562,-74.161324,40.631327,-74.158333,40.632411,-74.156603,40.631205,-74.155494,40.63186,-74.153831,40.631687,-74.151795,40.63109,-74.147139,40.6326,-74.146285,40.634388,-74.145694,40.633424,-74.14175,40.63498,-74.140651,40.636066,-74.140185,40.635981,-74.137922,40.635935,-74.135065,40.634994,-74.132822,40.633639,-74.129649,40.633841,-74.125398,40.634047,-74.122725,40.634264,-74.119979,40.6345,-74.117325,40.634709,-74.114634,40.634697,-74.112429,40.634679,-74.110833,40.634649,-74.108527,40.634643,-74.10616,40.634636,-74.104697,40.634465,-74.101789,40.633977,-74.099061,40.633947,-74.097737,40.633115,-74.095774,40.633271,-74.092103,40.632688,-74.09014,40.634255,-74.087655,40.634207,-74.085435,40.635624,-74.083859,40.637305,-74.080448,40.638187,-74.078339,40.637675,-74.076194,40.640917,-74.075718,40.640614,-74.075665,40.643555,-74.073184
ny-mta;S44;S44: St. George - Staten Island Mall;Main;9.41;1.38;40.575645,-74.16715,40.574007,-74.168683,40.576422,-74.16954,40.580095,-74.168403,40.585067,-74.166625,40.589224,-74.167125,40.590836,-74.165295,40.59254,-74.162974,40.595642,-74.161776,40.597681,-74.162199,40.602012,-74.163031,40.604462,-74.162229,40.607533,-74.162351,40.610084,-74.160172,40.612429,-74.159081,40.6147,-74.157439,40.616621,-74.156603,40.618987,-74.154435,40.620348,-74.152641,40.622619,-74.149609,40.625734,-74.148555,40.627754,-74.147989,40.629621,-74.147384,40.63103,-74.146901,40.630564,-74.144151,40.629698,-74.140853,40.630418,-74.139536,40.63165,-74.138155,40.632878,-74.136846,40.633744,-74.135853,40.632123,-74.132938,40.630954,-74.130779,40.631096,-74.127731,40.631602,-74.125066,40.631887,-74.122937,40.632175,-74.120506,40.632327,-74.119245,40.63264,-74.116408,40.632845,-74.114379,40.633185,-74.112034,40.634629,-74.11213,40.637398,-74.1127,40.63766,-74.111097,40.638274,-74.107736,40.638901,-74.104877,40.639683,-74.101642,40.640343,-74.097485,40.64065,-74.095176,40.641737,-74.094983,40.643139,-74.09541,40.644459,-74.095794,40.645389,-74.092952,40.646853,-74.088536,40.647757,-74.086966,40.648069,-74.084221,40.647292,-74.081124,40.646031,-74.078391,40.644034,-74.076681,40.642907,-74.075745,40.643734,-74.073046
ny-mta;S40;S40: St. George - Amazon;Main;8.12;1.32;40.619015,-74.185269,40.614948,-74.187226,40.625576,-74.176288,40.626903,-74.173529,40.627602,-74.168016,40.627523,-74.166435,40.629223,-74.16636,40.632063,-74.166268,40.636117,-74.166098,40.640108,-74.165755,40.639339,-74.164089,40.63791,-74.162089,40.63699,-74.159932,40.636777,-74.157557,40.636747,-74.154887,40.636935,-74.151276,40.6373,-74.148612,40.637568,-74.146753,40.637856,-74.144927,40.639027,-74.142287,40.639662,-74.139181,40.640133,-74.136785,40.640226,-74.134746,40.640269,-74.133301,40.639729,-74.13014,40.638978,-74.129443,40.63765,-74.128853,40.637187,-74.127386,40.637142,-74.125851,40.637755,-74.123635,40.638978,-74.121851,40.640151,-74.1207,40.640799,-74.117264,40.641784,-74.1155,40.642716,-74.113963,40.644473,-74.110946,40.645002,-74.108868,40.645241,-74.104765,40.645033,-74.101931,40.644602,-74.098129,40.644741,-74.096086,40.645389,-74.092952,40.646853,-74.088536,40.647757,-74.086966,40.648069,-74.084221,40.647292,-74.081124,40.646031,-74.078391,40.642907,-74.075745,40.643722,-74.073104
ny-mta;Q110;Q110: Floral Park - Jamaica;Main;4.17;1.08;40.706713,-73.802335,40.703657,-73.799181,40.704502,-73.797125,40.705485,-73.794605,40.706408,-73.792308,40.707198,-73.78931,40.707647,-73.787396,40.707825,-73.785516,40.707821,-73.783573,40.708129,-73.781472,40.708534,-73.779417,40.708865,-73.776762,40.709402,-73.774549,40.709772,-73.773221,40.710884,-73.770311,40.711843,-73.769344,40.713065,-73.767034,40.713192,-73.764522,40.713284,-73.762689,40.713346,-73.760546,40.71338,-73.75685,40.713389,-73.755869,40.713847,-73.753655,40.714317,-73.75194,40.714706,-73.750505,40.715199,-73.748618,40.715704,-73.74628,40.714721,-73.741174,40.714036,-73.738748,40.713108,-73.735666,40.712675,-73.733693,40.712107,-73.731394,40.711421,-73.729162
